F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-28743.15,1.73,-5.335,-6.9405,4752.35,1,4.5118,19631.98,1,-9406.902,-3.954,55.44,-7.787,4.22982,20.856,5.673,9693.8,-3566.67,0.7461,-5056.334,,False
-28746.47,1.73,-7.918,-5.1648,1862.75,1,4.0208,19469.98,0,-9124.82,-4.018,49.17,-5.342,5.7072,24.99,6.477,9583.94,-3531.399,0.7326,-4226.82,-10.67,False
-28791.77,1.73,-4.0402336,-11.403,1704.15,1,3.8259,15942.38,1,-9579.56,-5.306,48.882,-16.64,6.952,14.8788,9.156,9790.48,-3758.73,0.7932,-5115.72,,True
-28712.8,1.73,-4.09706,-8.844,1518.71,0,3.6831,16870.98,0,-11759.82,-0.7252,48.321,-5.676,4.8724,15.7065,1.437,10635.24,-3459.63,0.6792,-4998.26,,False
-28695.481,0.73,-4.4086,-4.26876,1362.85,1,4.2034,15020.38,1,-9729.42,-1.6472,43.323,-14.97,4.9344,14.1252,7.713,9605.16,-3721.68,0.9708,-9303.22,,False
-28669.97,1.73,-4.054206,-10.998,1980.85,0,4.1319,17392.98,1,-8975.62,-3.394,51.213,-4.1948,5.0044,13.5942,2.7963,9665.64,-3900.15,2.0979,-4987.5,,False
-28706.239,1.73,-5.0094,-5.2071,1452.25,0,4.57,16377.38,1,-10259.62,-1.4764,29.475,-13.526,7.948,14.0058,1.7016,9446.76,-3100.65,8.508,-4807.42,-10.55,False
-28667.04,0.73,-6.252,-4.5516,468.35,0,4.4753,15816.18,0,-10621.02,-0.5314,45.21,-7.945,4.2584,14.8077,1.9776,7802.84,-3539.22,3.561,-5425.22,-8.17,False
-28755.99,0.73,-4.06966,-7.461,1614.45,1,4.63,16174.264,0,-11749.82,-0.5484,44.283,-6.812,9.05,13.4226,1.8861,12930.24,-4144.35,7.671,-5227.4,-8.63,False
-28756.66,1.73,-4.8612,-7.425,1815.65,0,3.55685,16942.78,1,-12197.82,-0.999,65.457,-23.82,5.8016,14.136,1.803,10742.04,-4219.05,2.4429,-5435.42,-10.49,True
-28727.95,0.73,-4.562,-5.9889,1576.764,1,4.0228,16062.58,0,-11701.82,-0.8368,30.657,-16.32,4.7252,15.2451,2.1951,11058.24,-3615.78,9.723,-5458.42,,False
-28665.88,0.73,-4.4988,-5.5632,1599.26,0,4.098,18977.98,1,-12071.82,-2.2002,40.5129,-9.534,6.16,23.007,1.8063,9799.78,-3563.07,0.7479,-5786.22,,True
-28714.24,0.73,-4.311,-10.206,2664.35,0,3.7802,17347.58,1,-9490.5,-1.1262,23.472,-40.54,4.25802,13.3065,1.9557,10250.24,-3525.057,1.7541,-4983.58,-9.41,True
-28726.06,0.73,-4.2712,-6.2868,1322.95,1,3.7576,15985.92,1,-9445.34,-1.1606,40.2765,-16.64,4.9666,13.3359,8.154,9563.58,-2707.95,3.351,-4746.42,,False
-28734.21,0.73,-4.05123,-5.9181,1286.15,1,4.92,16529.18,1,-9454.02,-0.7894,47.241,-26.71,4.8452,16.257,5.895,9776.2,-3432.12,5.952,-4870.48,-9.3,False
-28696.148,1.73,-4.048634,-5.8644,1816.95,0,4.3145,15249.98,1,-9790.02,-1.3082,43.542,-10.69,5.4156,14.0118,6.711,10328.84,-4108.35,0.7032,-5618.62,,True
-28698.002,1.73,-4.3126,-4.8939,1417.85,1,7.081,15975.94,0,-11649.82,-0.645,14.223,-6.695,6.156,14.7285,1.8072,9104.04,-3480.138,1.3566,-5575.82,-8.88,False
-28819.09,1.73,-5.7296,-6.3702,1591.78,1,3.8403,13363.98,1,-9655.02,-0.5344,5.16,-31.83,8.358,17.403,4.785,12480.24,-3482.856,0.41826,-4895.98,,True
-28672.96,1.73,-4.043652,-4.21701,2119.25,1,3.8886,16749.98,0,-8968.62,-3.582,52.899,-13.89,4.4858,17.328,2.5185,9569.72,-3548.97,2.9172,-2145.22,,False
-28425.79,1.73,-4.3214,-6.2754,1487.1,1,3.622,16852.58,1,-9393.736,-1.3376,31.254,-11.154,4.29792,16.851,2.3559,10075.44,-3449.46,3.321,-4768.02,,True
-28597.79,1.73,-4.15116,-12.366,1726.45,0,3.56068,15627.18,0,-9405.006,-1.3164,47.568,-17.68,7.516,21.894,10.566,10161.24,-3530.661,3.762,-4963.12,,False
-29336.39,1.73,-4.20238,-5.7459,1687.25,0,3.9502,16301.58,0,-8132.62,-2.134,41.604,-5.492,4.5154,14.8923,2.1345,9323.04,-3406.17,5.628,-4368.42,,False
-28721.29,1.73,-4.2966,-5.3976,1511.46,1,4.2342,16999.38,0,-11273.22,-0.8998,23.001,-13.257,4.8294,14.7282,1.9767,10700.84,-3594.9,2.0805,-5447.62,-12,True
-28743.93,0.73,-6.052,-10.893,2346.45,0,3.765,17233.78,1,-8675.02,-1.0506,43.398,-8.61,5.097,18.072,3.5736,9826.96,-3612.09,2.6532,-4918.3,,True
-28698.467,1.73,-4.5158,-5.2758,1937.05,0,3.6817,15945.98,0,-9566.26,-2.35,39.3675,-30.14,5.5844,13.4673,12.171,9956.24,-4897.65,4.704,-5793.22,-7.92,False
-28717.39,0.73,-4.2392,-8.367,1514.67,1,3.8466,16417.38,1,-9006.62,-0.8508,38.319,-3.787677,5.325,15.813,3.2244,9734.52,-3375.03,10.158,-4810.02,-10.12,False
-28729.52,1.73,-7.394,-8.187,1536.63,0,3.541509,15543.78,1,-9762.22,-1.4212,37.3341,-26.62,5.1464,14.091,8.175,9644.112,-3938.25,2.6172,-5367.22,,False
-28688.38,0.73,-4.0405454,-5.6664,3761.35,0,3.543239,15710.18,0,-9452.16,-1.1376,34.131,-12.499,4.2578,16.821,3.2988,9373.84,-3609.75,1.5555,-4971.6,,False
-28730.96,1.73,-4.15244,-8.289,1540.86,1,5.144,12357.98,1,-9623.42,-3.116,59.79,-12.808,7.56,13.4523,4.0035,9471.38,-3491.691,0.5025,-5036.38,,False
-28706.453,1.73,-4.4778,-4.9509,1608.54,1,4.3603,16414.78,1,-19499.82,-0.5942,35.5962,-46.2,8.396,15.3363,1.27011,12632.24,-3605.76,2.406,-5471.02,-10.23,True
-28674.71,1.73,-4.15418,-5.5425,1721.55,1,3.7271,15479.58,1,-9907.62,-2.834,62.847,-10.348,7.518,14.9343,4.683,9935.84,-3893.25,1.1604,-5601.02,-10.12,True
-28722.3,1.73,-4.06108,-4.6455,1019.05,1,4.3856,7679.98,0,-9606.02,-1.3616,48.06,-12.442,4.325,15.201,14.442,9953.64,-3655.11,0.34092,-6948.22,,False
-28412.29,0.73,-4.5346,-4.27569,1551.89,0,4.692,15717.18,1,-9760.42,-2.674,39.5625,-52.48,8.172,15.126,6.429,9585,-3653.7,2.2215,-8799.22,-8.73,False
-28702.562,0.73,-4.3278,-4.4061,1679.15,0,6.484,15394.58,1,-9449.98,-1.2804,49.062,-12.882,9.642,14.2476,2.319,10665.84,-3534.126,2.9199,-1871.22,-9.67,False
-28736.02,0.73,-4.5214,-6.7713,1446.45,0,4.572,20475.98,0,-9431.46,-0.5274,22.563,-13.292,6.54,13.7796,6.162,8436.84,-3255.81,0.8199,-4990.06,-11.23,True
-28730.5,0.73,-4.12582,-5.706,1531.31,1,4.3987,16701.18,1,-12151.82,-2.2168,56.97,-9.762,7.82,16.869,1.8372,10062.24,-3512.268,3.435,-5411.02,,True
-28613.56,0.73,-4.929,-6.1827,2467.25,1,3.6413,16294.12,0,-12751.82,-6.586,50.061,-12.885,4.5016,13.4202,1.4151,9636.9078,-4763.55,1.7142,-5387.82,,False
-28680.27,1.73,-5.4634,-8.367,1530.88,1,3.7797,16007.66,0,-9588.44,-3.108,58.431,-15.48,7.852,13.04796,11.163,9602.74,-4617.15,1.7718,-5254.7,-10.76,True
-28730.31,0.73,-9.392,-5.4204,1717.65,1,3.7267,18837.98,1,-9552.16,-3.576,31.959,-12.99,6.238,13.6983,4.584,9595.46,-4309.35,0.7812,-5482.02,,False
-28710.234,0.73,-4.7234,-4.7832,1659.21,0,3.6599,15822.58,0,-8357.42,-1.1592,23.466,-7.286,12.08,13.8741,1.8588,9853.64,-3918.75,1.6074,-3940.22,-10.09,False
-28724.38,0.73,-5.4278,-4.4748,3330.35,0,4.2335,16706.18,0,-9672.22,-3.006,40.6341,-5.827,4.3466,15.0663,2.9232,9602.9,-3887.85,3.534,-6642.62,-10.91,True
-28683.93,1.73,-4.6324,-6.3459,1931.75,0,3.85,16284.14,1,-9652.02,-1.2084,51.267,-7.694,5.281,15.4548,2.7255,10546.84,-3615.63,6.924,-4922.72,,True
-28716.97,0.73,-8.88,-5.463,1660.9,0,3.5405919,17855.18,0,-9737.82,-4.214,10.47,-8.877,5.5176,19.452,5.694,9659.66,-3615.57,1.3584,-5882.02,-10.62,True
-28685.33,0.73,-5.2882,-5.1843,1720.55,0,3.9666,16058.56,0,-6487.82,-1.5978,37.0236,-24.9,7.536,13.3362,1.4844,9626.636,-3878.85,2.4477,-4103.82,,False
-28773.15,0.73,-5.106,-6.4572,1629.72,1,4.881,16005.96,1,-9617.62,-0.5173,63.126,-18.08,11.052,18.357,3.603,10058.64,-3599.37,3.369,-5094.74,,True
-28685,1.73,-4.07086,-8.652,1897.65,1,3.9184,15751.18,1,-9389.334,-1.8896,27.855,-7.921,5.2438,14.8413,8.652,9700.4,-3624.78,2.481,-4937.42,,True
-28783.55,1.73,-4.07002,-4.4133,1509.08,1,4.1347,16090.28,0,-9950.82,-0.6276,19.785,-5.22,8.052,17.028,2.5995,9426.04,-3430.71,7.371,-4185.42,,False
-28662.99,0.73,-5.349,-8.484,1503.17,1,4.82,17148.78,1,-13661.82,-1.1126,34.422,-23.14,5.4112,15.456,1.4793,10159.44,-3589.08,2.2392,-5209.46,,True
-28705.642,0.73,-5.6446,-9.891,1602.56,1,3.7034,16359,1,-11346.62,-2.584,62.751,-15.16,4.5896,17.442,2.3778,10044.64,-3591.9,7.266,-5240.04,-11.63,True
-28742.82,1.73,-4.047288,-11.961,1742.95,1,3.7585,16341.14,1,-9761.82,-2.33,23.043,-6.889,5.2536,14.1942,6.981,10081.44,-3953.25,11.664,-5198.82,-10.28,True
-28764.49,0.73,-4.05844,-8.244,1360.95,0,4.661,15602.98,1,-11037.22,-1.0382,11.988,-8.571,4.5456,14.1789,2.6328,10354.24,-3678.93,1.8792,-5261.62,,False
-28707.082,1.73,-4.14742,-5.2887,1908.65,0,4.4031,16404.78,0,-9504.62,-2.778,5.16,-5.094,6.06,16.2,3.7827,9734.76,-3774.87,3.501,-5314.42,,True
-28668.17,1.73,-4.7354,-7.338,1560.42,0,4.401,16130.72,1,-14081.82,-1.5002,27.753,-19.58,6.834,14.1954,1.5552,10351.84,-3540.72,7.65,-5180,-11.05,True
-28668.3,1.73,-4.111,-5.8716,1888.55,0,3.7352,16988.98,0,-12551.82,-5.118,38.0889,-9.338,5.488,16.671,1.4532,9743.5,-3727.89,2.9961,-5519.62,-11.4,True
-28814.09,1.73,-7.392,-9.048,1576.136,1,5.745,17280.18,1,-10477.82,-1.9028,54.534,-20.72,8.01,14.2695,2.4594,9901.04,-3709.62,1.8282,-5185.1,-11.27,True
-28728.92,1.73,-4.19988,-6.5649,1619.1,0,4.4279,15966.98,1,-6979.82,-3.278,43.692,-6.797,6.1188,23.874,1.3782,9483.22,-3501.033,2.328,-4719.22,-9.88,False
-28712.32,1.73,-4.0714,-4.31001,2591.35,1,3.6685,18419.98,1,-10211.22,-2.348,43.02,-8.15,4.31476,18.633,3.6027,10085.24,-3601.95,0.8514,-8627.22,,True
-28681.98,0.73,-4.4704,-12.147,1965.85,0,4.223,15065.78,1,-11441.82,-2.05,36.7902,-5.114,5.9666,13.1328,2.0091,9953.24,-7387.05,1.2612,-5204.1,,False
-28863.09,0.73,-4.18392,-4.7565,1742.45,0,4.55,14899.18,1,-10127.82,-7.188,21.375,-4.5121,7.136,13.8387,3.4428,9609.16,-4732.35,0.9153,-7091.22,-8.32,False
-28700.926,0.73,-4.9142,-9.231,1554.92,1,3.61604,16425.78,1,-9871.22,-3.326,38.549159,-10.887,10.536,13.17,3.6066,9587.16,-4249.05,7.518,-5190.58,,False
-28716.58,1.73,-4.0408724,-5.2998,1355.75,1,4.2752,16167.266,0,-9686.42,-4.092,50.565,-8.224,4.8634,16.812,4.332,9600.86,-3500.688,12.732,-5112.42,,False
-28719.08,1.73,-6.594,-4.5678,-1942.65,0,5.325,16640.58,0,-10199.22,-3.374,39.0069,-22.6,4.28522,15.825,2.0757,9507.66,-3396.57,6.702,-5483.42,,True
-28769.06,0.73,-6.568,-8.808,1654.7,0,4.967,16570.78,0,-8869.22,-0.6556,37.7568,-18.22,8.424,14.2017,2.5188,9158.44,-3730.47,4.104,-4952.74,-10.64,True
-28580.09,1.73,-6.122,-4.23387,1693.05,1,3.9309,15997.28,0,-10331.22,-2.285,18.816,-5.286,5.6432,22.776,4.284,10036.24,-3581.07,3.426,-12915.22,,True
-28792.26,1.73,-6.8,-8.295,1589.81,1,3.6405,16201.78,0,-9330.08,-0.7644,16.014,-6.315,6.0484,15.1212,4.743,9714.14,-3416.28,11.667,-4865.54,-9.32,False
-28728.8,1.73,-5.2884,-9.975,1865.15,1,5.126,13405.98,1,-9484.26,-1.6908,45.999,-38.5,5.8662,14.523,13.299,9891.64,-3952.95,0.43281,-5134.68,,True
-28678.26,1.73,-4.06744,-5.247,2127.85,1,4.1132,16740.38,1,-9691.22,-5.168,-8.85,-14.41,4.8376,22.257,2.022,9608.12,-3588.96,2.7174,-5427.62,-9.89,False
-28670.77,0.73,-5.463,-14.535,2012.55,1,4.446,17717.18,1,-9846.42,-1.5318,15.315,-9.139,4.4006,18.399,5.727,10043.24,-3637.86,1.6512,-5188.16,,True
-28725.3,0.73,-4.16358,-5.2161,1572.755,1,4.1112,16282.52,0,-9592.12,-1.6058,47.682,-6.342,7.182,21.96,5.37,10183.24,-3487.521,7.71,-4747.62,,False
-28709.89,1.73,-7.48,-6.4299,1525.04,1,4.751,15982.88,0,-13673.82,-2.12,25.23,-36.3,6.644,17.994,1.5504,9772.28,-3528.042,4.29,-5273.82,,True
-28465.29,0.73,-4.041675,-5.1954,1512.73,1,4.4098,15864.18,1,-9628.42,-2.1828,19.503,-13.162,4.4812,13.5963,5.034,9570.72,-3705.27,1.1934,-5190.46,,False
-28720.4,1.73,-4.19326,-6.615,1524.77,1,4.0947,16626.38,1,-9533.8,-4.512,47.142,-6.914,5.973,16.134,4.77,9752.78,-3427.44,3.399,-4879.88,,True
-28700.856,0.73,-4.6378,-6.4629,1952.85,0,4.3383,15993.46,0,-9586.02,-0.8472,40.9713,-4.2551,5.5128,14.2128,8.088,9205.04,-4322.85,7.272,-5505.02,,False
-28931.09,0.73,-4.046158,-5.8041,1528.91,0,5.153,15610.58,0,-10063.02,-4.666,34.329,-8.55,4.9178,13.5165,4.761,9784.54,-3835.05,1.8729,-5489.02,,False
-28860.29,1.73,-4.6956,-7.0347,2086.35,1,4.0245,16996.78,1,-7051.82,-2.614,22.998,-6.214,5.7084,14.3751,1.8249,9750.46,-3905.85,3.471,-4764.02,,False
-28700.107,0.73,-4.507,-7.329,1085.75,0,4.597,17407.98,0,-9329.44,-0.6808,47.748,-9.051,4.4678,19.215,8.109,9365.24,-3444.57,1.668,-4789.22,-8.82,True
-28783.41,1.73,-4.5436,-4.6929,1752.85,1,3.9913,19101.98,0,-9395.772,-1.4308,48.183,-44.67,4.8364,16.422,4.248,9668.54,-3553.26,0.7677,-4705.22,,False
-28645.51,0.73,-4.0837,-4.7376,1462.75,1,3.8924,16116.34,0,-9383.506,-3.844,46.848,-10.882,5.474,16.404,6.354,9622.826,-3377.19,9.69,-3630.42,-10.47,False
-28715.26,1.73,-4.5506,-6.9444,2902.35,1,4.1167,16423.78,1,-9651.42,-1.2396,55.845,-28.21,4.31392,20.949,3.7161,9807.3,-3562.86,2.2734,-5130.08,-10.13,False
-28686.86,1.73,-9.086,-5.1708,1553.65,1,5.22,18171.98,0,-7301.82,-0.6546,32.703,-5.763,11.53,20.55,1.746,9143.04,-3436.59,1.8909,-3902.02,-9.62,False
-28709.024,1.73,-4.06528,-5.6211,1572.839,0,5,16811.38,1,-9839.02,-2.2128,51.726,-13.9,10.696,12.9792,4.812,9959.84,-4104.75,1.1193,-5289.42,-10.37,True
-28722.66,0.73,-4.17996,-12.459,1707.25,0,3.609,15682.98,1,-11386.22,-0.6206,62.793,-21.15,8.84,15.4836,1.5057,8394.44,-3921.45,4.248,-5143,,False
-28698.784,0.73,-5.2794,-5.2239,1665.65,1,3.61775,16112.86,1,-9469.46,-6.88,62.301,-30.45,8.944,21.513,4.128,9739.16,-3533.217,3.426,-4600.82,-11.11,True
-28711.45,1.73,-4.6622,-7.413,1585.067,0,3.62963,16054.66,0,-9715.82,-0.49082,46.14,-3.987,5.8578,19.917,7.125,13852.24,-3522.849,5.967,-5159.12,,False
-28731.77,1.73,-4.16926,-5.6631,1400.15,0,4.655,15963.38,0,-9462.84,-3.088,30.45,-6.185,4.5374,15.6582,7.542,9531.3,-3485.718,4.197,-4867.44,,False
-28651.05,1.73,-4.0417052,-6.0318,1584.613,1,4.713,16591.98,1,-9534.76,-1.9644,58.728,-14.09,10.774,14.9448,7.338,9695.78,-3644.04,3.783,-5233.18,-8.61,False
-28721.3,1.73,-4.5108,-9.924,2564.85,0,5.883,15977.94,1,-10781.02,-1.9852,74.97,-4.071,4.5062,16.86,1.7046,9667.72,-3675.54,2.1642,-5130.44,,False
-28811.69,0.73,-4.6048,-4.416,3992.35,0,4.602,16540.78,0,-8922.62,-0.648,27.477,-18.3,4.3061,17.478,1.9257,11438.64,-3564.63,5.067,-3407.02,,True
-28713.42,1.73,-4.304,-8.253,1699.55,1,4.4642,15878.58,0,-9567.26,-2.141,29.337,-3.9723,9.81,13.1727,2.5221,9777.74,-5596.95,5.127,-5036.68,,False
-28705.818,0.73,-12.932,-4.893,1424.35,1,3.58008,15270.78,0,-9453.36,-6.256,37.6281,-4.4063,4.9884,21.327,8.091,9585.72,-3488.994,1.1067,-4588.02,-10.24,False
-28725.27,1.73,-5.7988,-7.965,1581.394,0,4.4855,17293.58,0,-10045.22,-1.4716,34.965,-12.294,4.93,24.243,2.4657,10245.24,-3492.861,0.5562,-4965.14,-11.02,False
-28685.72,1.73,-4.0400749,-6.5637,1368.05,0,4.0681,20983.98,1,-9335.32,-4.678,38.71065,-6.514,6.0276,23.088,3.5967,9571.86,-3466.11,0.8457,-4877.72,-9.78,False
-28677.86,1.73,-4.0924,-6.4671,1492.11,1,3.9723,16565.58,0,-8858.62,-2.388,39.5181,-17.75,6.0822,13.7829,2.1069,9661.78,-3024.75,5.58,-4650.42,,False
-28680.4,0.73,-4.764,-5.3901,1515.6,0,4.558,15989.04,1,-9215.34,-2.72,41.94,-5.229,5.209,18.555,1.5735,9534.5,-3464.88,4.218,-4492.82,-10.12,False
-28697.567,1.73,-8.36,-8.673,1177.25,1,4.753,23005.98,0,-9963.22,-2.654,33.702,-8.954,4.8154,15.3741,2.2887,9440.96,-3529.065,0.4875,-5136.7,,False
-28700.485,1.73,-4.8334,-5.3091,1390.65,1,3.9207,22257.98,1,-9607.42,-1.0864,63.078,-14.86,5.7414,16.413,9.387,10240.84,-3484.452,0.5211,-5468.22,,True
-28704.3,0.73,-5.4114,-6.1365,2191.05,0,3.6438,16082.46,1,-8295.82,-3.566,25.002,-26.38,4.7578,21.582,1.4466,9597.38,-3549.6,3.219,-4836.22,-10.33,False
-29101.29,0.73,-5.0456,-6.2661,3399.35,1,3.8333,16658.18,1,-9613.42,-5.616,47.688,-13.313,4.4882,14.4801,4.227,9732.16,-4182.75,5.616,-5437.02,,True
-28689.83,1.73,-8.46,-6.1356,1549.32,1,4.4384,15688.18,1,-9285.22,-1.0876,34.083,-11.809,5.3948,17.58,2.5401,9145.44,-3473.88,1.7841,-4726.42,-10.34,False
-28626.54,0.73,-4.06376,-7.0041,1876.55,1,3.8585,16416.78,0,-8432.82,-2.3136,54.411,-6.704,4.9898,20.349,1.6155,9584.74,-3544.89,7.143,-4931.76,-12.08,True
-28668.51,1.73,-4.20624,-17.676,1650.71,1,4.1046,16514.18,0,-9211.04,-1.93,36.0837,-18.88,4.6974,14.8221,4.353,9675.26,-3408.09,5.205,-4994.44,,False
-28700.262,1.73,-4.277,-5.6385,1775.25,1,5.644,16344.3,0,-9506.84,-3.638,47.892,-15.01,6.352,16.458,4.0581,9766.14,-3671.1,10.83,-5156.36,-9.51,True
-28630.63,1.73,-5.9872,-5.1123,1577.5574,1,3.9322,15299.78,0,-14687.82,-1.4932,56.517,-8.961,8.718,18.231,1.6023,10404.64,-3550.53,1.1061,-5786.02,-11.19,True
-28735.32,1.73,-4.7008,-4.8825,1605.94,1,3.62544,17781.18,1,-10329.22,-3.894,38.62557,-25.26,7.292,13.1802,3.8814,9877.44,-5063.55,0.9573,-6598.22,-10.96,True
-29014.69,1.73,-5.7576,-17.253,1548.13,1,3.6643,25333.98,1,-9462.2,-4.29,33.582,-6.963,6.78,14.5323,7.23,9919.24,-3158.25,0.34692,-4980.62,,True
-28657,1.73,-4.149,-6.2421,1576.249,1,3.7056,16655.58,0,-10323.82,-5.382,16.734,-17.75,7.476,13.5351,1.4379,9724.5,-3275.7,3.1464,-4837.62,-11.08,True
-28669.32,1.73,-4.7702,-5.8407,1698.05,1,4.5035,16529.18,1,-9528.92,-1.4064,39.8319,-31.39,6.788,16.749,5.943,9407.44,-3742.53,7.11,-5589.82,-10.47,False
-28701.201,1.73,-4.6708,-4.22685,1814.55,1,3.6417,15563.38,1,-9437.78,-3.446,44.337,-26.03,5.7076,15.879,2.3631,9811.34,-3551.22,0.7827,-1243.22,,True
-28697.084,1.73,-5.5734,-6.8979,1790.75,1,6.206,16413.18,1,-10869.02,-2.0432,44.976,-10.959,6.964,17.121,1.5936,9977.44,-3729.15,9.351,-5286.22,-11.12,True
-28955.29,0.73,-4.9226,-6.546,1454.95,0,3.55941,17183.38,0,-9775.62,-2.1286,55.464,-10.959,6.1036,16.704,2.2527,10091.84,-3344.52,2.3241,-4724.82,-11.05,True
-28768.5,1.73,-4.0406248,-4.662,1720.45,0,4.2639,14212.78,0,-11673.82,-1.2394,40.8654,-7.123,5.4766,15.5871,1.5978,10331.84,-3533.574,0.9642,-4654.82,,False
-28701.373,0.73,-5.0366,-9.093,2222.15,1,3.8602,18467.98,0,-8835.22,-1.551,55.251,-10.861,5.1492,13.09428,2.2152,9947.04,-5839.35,1.1283,-4996.5,,True
-28735.59,1.73,-4.15982,-6.7836,1580.887,0,4.196,16147,0,-9643.02,-1.3064,34.11,-14.4,7.17,13.1121,5.658,10233.24,-3230.67,11.103,-4989.1,,False
-28680.84,0.73,-5.0222,-4.473,1745.75,1,4.0101,16979.58,1,-9139.02,-4.142,48.069,-10.108,7.952,16.854,2.9415,9805.24,-3630.06,2.1276,-3797.62,-11.74,True
-28700.462,1.73,-4.3226,-7.515,1625.09,1,4.947,14548.78,0,-9356.52,-0.7214,44.751,-9.167,11.136,22.512,7.218,10847.04,-3500.742,0.7014,-4754.62,,True
-28703.954,0.73,-5.9852,-4.6554,2254.45,1,3.6903,16147.32,1,-9501.52,-0.51516,39.6558,-5.414,4.727,16.122,3.1977,13024.24,-3572.25,3.756,-4185.82,,True
-28731.03,1.73,-8.686,-5.3139,1556.03,0,4.2341,17967.58,0,-12143.82,-3.524,46.818,-8.021,6.35,14.4588,1.8612,9844.24,-3698.85,1.1487,-5776.62,,True
-28711.46,1.73,-4.1665,-11.127,1503.34,1,4.755,15178.98,0,-12691.82,-0.71,37.6572,-5.91,6.0036,13.3839,1.7949,11360.84,-3595.86,0.44574,-5141.3,-9.91,True
-28700.467,0.73,-4.046268,-6.1716,1335.25,1,4.699,16525.18,1,-11931.82,-1.5572,21.714,-13.375,5.5746,23.91,1.623,9375.84,-3515.649,5.778,-5390.22,,False
-28691.934,0.73,-5.0044,-6.3384,1777.05,0,3.6836,16410.58,0,-11067.42,-2.758,55.257,-6.499,6.186,19.644,1.28415,9569.44,-3630.72,7.479,-5303.02,,True
-28714.91,1.73,-5.256,-14.229,1503.37,0,3.58587,19325.98,0,-10211.42,-0.8758,47.859,-7.537,5.3344,18.129,1.7634,10690.84,-3449.13,0.5808,-5006.36,-10.95,True
-28713.04,0.73,-4.8526,-5.2224,1518.95,0,4.4101,15480.78,0,-9678.62,-3.786,9.792,-10.349,4.3914,19.404,4.932,9597.14,-3544.02,0.6309,-5334.82,,False
-28672.4,0.73,-4.20618,-6.69,1480.2,0,3.8091,15497.78,1,-10640.22,-0.9534,52.509,-7.282,6.78,13.5375,3.8277,10047.84,-4044.15,2.0424,-5657.62,-9.93,False
-28714.49,1.73,-4.15334,-7.371,1923.45,0,4.3159,16998.78,1,-9482.68,-0.8422,4.65,-44.29,5.782,13.01454,5.712,9739.3,-8443.05,2.1834,-5251.88,,False
-28625.26,1.73,-5.6624,-8.463,1155.25,1,3.8902,16280.18,0,-9795.02,-9.022,50.985,-7.205,4.4588,20.568,6.213,9722.58,-3502.17,0.42936,-5143.12,,True
-28722.9,1.73,-4.325,-8.151,2546.55,1,3.7232,16599.78,1,-8912.02,-3.156,58.806,-13.142,4.8876,13.6758,5.319,9560.38,-4112.85,3.699,-4783.22,-8.86,False
-28683.75,1.73,-4.6258,-6.0183,1421.65,0,5.132,15229.78,1,-9630.42,-0.533,47.694,-10.863,5.4214,14.448,4.473,7454.24,-3449.34,1.6266,-5009.1,-8.13,False
-28726.54,0.73,-4.23452,-9.204,1309.75,1,4.0497,18741.98,1,-9792.62,-1.119,21.777,-7.202,6.0526,19.785,3.9909,10066.84,-3419.64,0.8319,-5011.38,,True
-28669.68,0.73,-5.3922,-8.289,2703.35,0,3.6431,16875.78,0,-9265.48,-1.2506,40.692,-4.2212,4.3534,15.0015,6.507,9945.24,-3488.529,2.0613,-4829.22,,True
-28705.416,1.73,-5.0952,-4.32363,1535.57,1,4.4556,15673.78,1,-16099.82,-0.6394,27.318,-17.94,9.044,13.5195,1.5381,9613.7,-4078.35,3.192,-10041.22,-7.83,False
-28703.886,1.73,-4.053102,-11.673,1712.45,0,5.006,15857.38,0,-10593.62,-0.7524,45.39,-8.021,5.9496,14.3961,3.1416,11307.04,-3930.45,2.2938,-5201.78,,False
-28676.53,1.73,-4.4884,-7.341,1171.95,1,3.7351,14979.58,1,-13737.82,-1.3854,27.696,-5.447,4.7124,14.613,1.32081,10047.24,-3190.05,1.3221,-4831.42,,True
-28676.13,1.73,-5.3814,-5.223,1846.15,0,4.4611,16795.38,1,-19675.82,-0.6104,51.468,-4.1491,5.1042,13.2162,1.31649,11562.84,-5769.15,3.447,-6319.82,-9.98,True
-28827.39,1.73,-4.053812,-5.3901,1168.35,1,4.974,16050.04,1,-10230.62,-1.5994,41.0088,-23.81,4.26286,13.2441,2.6655,9545.22,-4069.95,2.3715,-5405.62,,False
-28745.57,0.73,-4.6996,-4.7199,1796.85,1,4.1863,16443.98,0,-9721.62,-1.371,34.413,-28.09,6.122,13.7181,5.634,10192.04,-4548.15,7.737,-6673.42,,True
-28708.227,1.73,-4.7084,-5.037,1744.75,0,4.1005,16562.18,0,-9705.82,-0.7656,9.495,-13.377,5.6578,13.4214,5.697,11163.04,-4369.35,3.84,-5683.82,,True
-28699.502,0.73,-4.312,-10.308,1827.75,1,3.56986,20147.98,1,-9353.68,-2.708,40.785,-13.041,5.3414,13.4892,4.44,9876.04,-3693.15,0.6246,-4969.68,-10.08,True
-28734.54,1.73,-7.84,-12.666,1523.85,0,4.494,16121.4,0,-10635.42,-5.564,14.4,-14.96,7.382,21.39,2.4345,9627.356,-3526.317,3.1629,-5128.68,,False
